,SUBZONE_N,33,7,25,12,15,6,29,2,27,34,28,20,16,23,14,3,10,0
45,HOLLAND DRIVE,16503.0,16841.0,20139.0,4941.0,14712.0,22040.0,10158.0,2142.0,11117.0,12165.0,10169.0,16529.0,7740.0,13614.0,17584.0,19530.0,20612.0,27153.0
46,GHIM MOH,16508.0,13798.0,21402.0,4946.0,14717.0,22045.0,10163.0,3653.0,12380.0,12170.0,11432.0,17792.0,9003.0,13619.0,17125.0,20793.0,21875.0,27158.0
47,KAMPONG UBI,32245.0,6947.0,5423.0,11946.0,5125.0,27028.0,27717.0,17398.0,9025.0,40597.0,8051.0,5875.0,15487.0,31934.0,2690.0,12121.0,18494.0,6889.0
48,SINGAPORE POLYTECHNIC,14452.0,14533.0,15352.0,5681.0,15452.0,19989.0,8107.0,4388.0,23325.0,10114.0,12246.0,21617.0,14277.0,11562.0,17859.0,24618.0,28752.0,27892.0
49,COMMONWEALTH,17469.0,9765.0,13409.0,3738.0,13508.0,23006.0,11124.0,2445.0,21382.0,13130.0,10974.0,19674.0,12334.0,14579.0,15916.0,22675.0,18367.0,25949.0
50,MEI CHIN,18747.0,11937.0,12285.0,2613.0,12384.0,24284.0,12402.0,307.0,20258.0,14409.0,17596.0,18549.0,11209.0,15857.0,14792.0,21550.0,27944.0,24825.0
51,TANGLIN HALT,17378.0,12499.0,13318.0,3647.0,13417.0,22915.0,11033.0,1381.0,21291.0,13039.0,11887.0,19583.0,12243.0,14488.0,15825.0,22584.0,31678.0,25858.0
52,MARGARET DRIVE,18738.0,11456.0,12276.0,2488.0,12375.0,24275.0,12393.0,1055.0,20249.0,14400.0,17587.0,18540.0,11200.0,15848.0,14783.0,21541.0,27935.0,24816.0
53,BENCOOLEN,18220.0,3620.0,5067.0,8221.0,4591.0,26730.0,13692.0,9758.0,10511.0,26572.0,7848.0,10750.0,1462.0,24295.0,6426.0,13751.0,18196.0,13939.0
54,FARRER PARK,17903.0,3296.0,6416.0,7383.0,4568.0,26413.0,13374.0,8920.0,10194.0,26254.0,7531.0,10380.0,1346.0,23457.0,5666.0,13381.0,18165.0,13399.0
55,SIMEI,40187.0,14455.0,12599.0,21224.0,11288.0,43103.0,33842.0,22761.0,26884.0,35849.0,17256.0,13743.0,15847.0,37298.0,9958.0,21325.0,34569.0,2867.0
56,TAMPINES EAST,42114.0,15309.0,14487.0,23150.0,13215.0,28146.0,35769.0,24688.0,28810.0,37776.0,17115.0,12999.0,23849.0,39224.0,11885.0,12064.0,22310.0,2852.0
57,TAMPINES WEST,37958.0,12661.0,11839.0,23677.0,10960.0,29645.0,33430.0,25215.0,15415.0,38303.0,14467.0,12892.0,21200.0,39751.0,8403.0,18537.0,22203.0,899.0
58,YISHUN SOUTH,17685.0,18123.0,22023.0,24657.0,22395.0,11610.0,23121.0,26194.0,8157.0,30657.0,10207.0,11916.0,16330.0,30847.0,17790.0,10710.0,1111.0,20402.0
59,NORTHLAND,16907.0,23084.0,24016.0,26630.0,24388.0,10832.0,22343.0,28168.0,10150.0,29879.0,12201.0,14175.0,18323.0,30069.0,19784.0,17592.0,2695.0,22575.0
60,YISHUN CENTRAL,16239.0,18979.0,23348.0,25962.0,23720.0,10164.0,21675.0,27500.0,9482.0,29211.0,11533.0,12779.0,17655.0,29401.0,19116.0,11573.0,915.0,21259.0
61,YISHUN WEST,16438.0,22615.0,23547.0,26161.0,23919.0,10363.0,21874.0,27699.0,9681.0,29410.0,11732.0,13654.0,17854.0,29600.0,19315.0,12447.0,1678.0,22064.0
62,YISHUN EAST,17900.0,24077.0,25009.0,27623.0,25381.0,11825.0,23336.0,29161.0,11143.0,30872.0,13194.0,15015.0,19316.0,31062.0,20777.0,10914.0,4017.0,23511.0
63,KHATIB,17533.0,20939.0,21871.0,24485.0,22243.0,11458.0,22969.0,26023.0,8005.0,30505.0,10055.0,12068.0,16178.0,30695.0,17638.0,10862.0,1432.0,20554.0
64,HOUGANG CENTRAL,27244.0,8678.0,12382.0,16653.0,10038.0,26680.0,22715.0,18190.0,9495.0,31278.0,7703.0,1499.0,10495.0,32727.0,8079.0,4809.0,16591.0,10249.0
65,SHANGRI-LA,19459.0,9326.0,19062.0,16362.0,20605.0,11949.0,24895.0,17899.0,1746.0,30987.0,3710.0,6465.0,9016.0,32436.0,16507.0,12344.0,9810.0,33046.0
66,SUNGEI SERANGOON WEST,29968.0,12378.0,16081.0,20352.0,13627.0,20224.0,26414.0,21889.0,12007.0,34977.0,11402.0,5507.0,14194.0,36426.0,13526.0,3853.0,14501.0,11186.0
67,MIDVIEW,9362.0,29785.0,30717.0,27037.0,31089.0,2392.0,14798.0,25745.0,16851.0,22334.0,18901.0,21864.0,25024.0,22524.0,26484.0,20191.0,8999.0,27323.0
68,BUKIT HO SWEE,21680.0,7666.0,9935.0,1566.0,10034.0,27217.0,15335.0,4254.0,17908.0,17342.0,15246.0,16199.0,6859.0,18791.0,12442.0,19200.0,25594.0,22475.0
69,SERANGOON GARDEN,29319.0,7473.0,10976.0,15448.0,9467.0,23244.0,34755.0,16985.0,4300.0,26840.0,4743.0,5381.0,9290.0,28289.0,8421.0,10162.0,14710.0,14321.0
70,SERANGOON CENTRAL,29581.0,5575.0,9208.0,13550.0,6003.0,23506.0,23065.0,15087.0,8101.0,25072.0,4529.0,5263.0,7392.0,26521.0,6653.0,8264.0,14972.0,12553.0
71,PANG SUA,4347.0,22568.0,26427.0,23277.0,33048.0,11750.0,11038.0,21985.0,30635.0,20655.0,32685.0,34143.0,19665.0,18764.0,35456.0,33378.0,22782.0,45489.0
72,PANG SUA,504.0,19595.0,36343.0,19676.0,29447.0,7537.0,7437.0,18384.0,24153.0,18423.0,26204.0,27661.0,17225.0,15163.0,31855.0,26897.0,16301.0,41888.0
73,VICTORIA,26959.0,3988.0,4801.0,7995.0,4328.0,28372.0,20614.0,9532.0,12153.0,22620.0,9490.0,12000.0,1862.0,24069.0,6200.0,15002.0,19838.0,13899.0
74,TELOK BLANGAH WAY,22359.0,10016.0,10185.0,2189.0,10713.0,27896.0,15701.0,4643.0,17355.0,18021.0,14693.0,16696.0,7541.0,19470.0,13121.0,19697.0,23819.0,23154.0
75,DEPOT ROAD,21392.0,13339.0,13895.0,4054.0,11542.0,26364.0,12261.0,3249.0,16254.0,18473.0,18056.0,20422.0,12532.0,18503.0,14607.0,23424.0,21604.0,24640.0
76,PAYA LEBAR,31947.0,3689.0,6347.0,15230.0,4100.0,25872.0,25431.0,16768.0,6412.0,27438.0,6895.0,6698.0,10092.0,28887.0,3791.0,10964.0,17338.0,9852.0
77,TIONG BAHRU,21432.0,8867.0,9687.0,2469.0,9786.0,26969.0,15087.0,4006.0,17660.0,17094.0,14998.0,15951.0,6321.0,18543.0,12194.0,18952.0,25346.0,22227.0
78,KAMPONG TIONG BAHRU,21919.0,8563.0,10080.0,1896.0,8944.0,27456.0,15574.0,4178.0,18147.0,17581.0,15485.0,15243.0,6485.0,19030.0,12681.0,18244.0,25833.0,22714.0
79,DOVER,15716.0,17456.0,22839.0,6548.0,16716.0,21253.0,9371.0,4505.0,17353.0,11378.0,12869.0,19229.0,15197.0,12826.0,19123.0,22230.0,30016.0,29156.0
80,WOODGROVE,7827.0,23255.0,32234.0,25503.0,35274.0,894.0,13263.0,24211.0,18368.0,20800.0,20419.0,21876.0,26541.0,20990.0,28002.0,21112.0,10516.0,26850.0
81,SEMBAWANG CENTRAL,13005.0,25323.0,26255.0,30680.0,26627.0,6930.0,18441.0,29388.0,12389.0,25977.0,14439.0,15897.0,20562.0,26167.0,22022.0,15133.0,4537.0,24825.0
82,SEMBAWANG NORTH,13832.0,26150.0,27082.0,31507.0,27454.0,7757.0,19268.0,30215.0,13216.0,26804.0,15266.0,16724.0,21389.0,26994.0,22849.0,15960.0,7520.0,25652.0
83,BRADDELL,27197.0,5466.0,11711.0,14325.0,12083.0,21122.0,32633.0,15863.0,4903.0,28951.0,2240.0,8411.0,5252.0,30399.0,9823.0,20864.0,12588.0,12951.0
84,POTONG PASIR,21565.0,2999.0,10007.0,10974.0,4899.0,24195.0,17036.0,12511.0,9916.0,25599.0,6272.0,6935.0,4816.0,27048.0,5292.0,9937.0,16401.0,22501.0
85,KIM KEAT,29472.0,1472.0,6280.0,14811.0,5472.0,22880.0,15665.0,10897.0,7178.0,25226.0,4515.0,8171.0,5201.0,30885.0,5866.0,11173.0,14863.0,12355.0
86,TOA PAYOH CENTRAL,28557.0,4875.0,11282.0,13896.0,7730.0,22482.0,33993.0,15434.0,6263.0,23687.0,3600.0,9771.0,3547.0,29970.0,7994.0,20435.0,13948.0,14632.0
87,MARYMOUNT,27796.0,10666.0,13964.0,11908.0,13311.0,16338.0,17125.0,10615.0,5502.0,19132.0,3994.0,10354.0,4280.0,20581.0,11409.0,13355.0,13187.0,17309.0
88,MARYMOUNT,27040.0,8700.0,12135.0,16512.0,11885.0,20965.0,32476.0,18050.0,1636.0,22708.0,1542.0,7057.0,6519.0,24157.0,9579.0,11525.0,12431.0,15480.0
89,BOON TECK,28698.0,2580.0,11423.0,14037.0,6855.0,22623.0,34134.0,9892.0,6404.0,26249.0,3741.0,9912.0,4685.0,30111.0,9116.0,15892.0,14089.0,13384.0
90,PEI CHUN,28437.0,2041.0,6849.0,15565.0,6041.0,23449.0,16234.0,11459.0,6143.0,25795.0,3480.0,8379.0,5429.0,31639.0,6435.0,11381.0,13828.0,12396.0
91,KALLANG,28547.0,2607.0,9861.0,15675.0,8572.0,22472.0,16203.0,10442.0,4236.0,25766.0,2150.0,6508.0,6075.0,22804.0,6842.0,11115.0,13938.0,11695.0
92,TYERSALL,15055.0,8902.0,19464.0,7844.0,10406.0,21956.0,13061.0,4494.0,10442.0,15068.0,9494.0,15853.0,6502.0,16517.0,16909.0,18854.0,19937.0,22809.0
