,SUBZONE_N,341,11,193,226,187,25,77,138,101,273,96,10,133,232,18,5,233,176,275,207,344,315,246,293,200,15,100,58,7,31,245,95,257,134,60
66,SUNGEI SERANGOON WEST,28991.0,10178.0,8390.0,10471.0,6979.0,12580.0,24734.0,13646.0,16837.0,10335.0,9840.0,18174.0,22574.0,12390.0,28261.0,4634.0,12040.0,7943.0,14708.0,12124.0,26036.0,17007.0,16032.0,21556.0,20461.0,36428.0,13259.0,5876.0,4905.0,16245.0,12737.0,18457.0,44875.0,12314.0,8911.0
67,MIDVIEW,21136.0,20865.0,17862.0,10472.0,23793.0,41885.0,16444.0,16074.0,28441.0,10429.0,9679.0,9689.0,22659.0,27831.0,12602.0,19652.0,28741.0,23218.0,38978.0,29103.0,12811.0,5725.0,35829.0,23558.0,2629.0,22526.0,25607.0,17639.0,21243.0,27763.0,42042.0,31715.0,24477.0,29721.0,18018.0
68,BUKIT HO SWEE,10367.0,18479.0,17556.0,20188.0,14563.0,20829.0,14129.0,17131.0,5256.0,12577.0,20037.0,27483.0,7903.0,24554.0,21878.0,19964.0,23866.0,25251.0,17923.0,25597.0,14655.0,26144.0,14774.0,8859.0,29089.0,18793.0,5394.0,16736.0,20252.0,2848.0,20986.0,15474.0,33914.0,7643.0,19075.0
69,SERANGOON GARDEN,21017.0,2471.0,5371.0,8671.0,3626.0,16982.0,19830.0,6231.0,11933.0,9646.0,8225.0,16600.0,17709.0,18038.0,23357.0,10926.0,16967.0,14454.0,14075.0,19317.0,21132.0,15306.0,11012.0,16562.0,22065.0,28291.0,8355.0,4552.0,11214.0,11341.0,17050.0,11984.0,44434.0,7409.0,1060.0
70,SERANGOON CENTRAL,19249.0,6272.0,6649.0,12472.0,3627.0,15214.0,17932.0,6510.0,10035.0,14038.0,13288.0,16861.0,15271.0,16358.0,21459.0,9028.0,16370.0,12795.0,12307.0,16800.0,19234.0,15522.0,8914.0,14300.0,22327.0,26523.0,6457.0,5829.0,9316.0,9443.0,15371.0,10836.0,44695.0,5511.0,5956.0
71,PANG SUA,17376.0,34649.0,31645.0,15173.0,28016.0,43843.0,11107.0,29858.0,28270.0,14260.0,16632.0,21333.0,18899.0,47568.0,5568.0,33417.0,46880.0,48265.0,40937.0,44044.0,7473.0,11565.0,37788.0,13637.0,12517.0,18766.0,20671.0,31422.0,33221.0,25754.0,44000.0,31153.0,20800.0,22504.0,31730.0
72,PANG SUA,13775.0,28168.0,25164.0,23491.0,31096.0,40242.0,8875.0,23376.0,24669.0,17921.0,17171.0,14852.0,15298.0,43967.0,4844.0,29000.0,43279.0,44664.0,37336.0,45010.0,5242.0,16851.0,34187.0,11405.0,9410.0,15165.0,17807.0,24941.0,26740.0,26160.0,40399.0,34887.0,16406.0,19531.0,25248.0
73,VICTORIA,15646.0,13630.0,17428.0,11718.0,10364.0,14588.0,12412.0,11376.0,3144.0,11107.0,15326.0,21727.0,13809.0,17703.0,15938.0,15765.0,17223.0,19010.0,11681.0,18145.0,13714.0,16947.0,8533.0,9233.0,27193.0,24071.0,1832.0,16608.0,16054.0,1812.0,14745.0,8813.0,32552.0,3966.0,13460.0
74,TELOK BLANGAH WAY,9558.0,20661.0,18053.0,17882.0,15060.0,21508.0,20935.0,16578.0,7944.0,17150.0,18126.0,26929.0,9210.0,23589.0,24462.0,20461.0,23109.0,25930.0,18602.0,24031.0,22237.0,22910.0,15453.0,10738.0,29768.0,19472.0,7739.0,17233.0,20749.0,5184.0,21665.0,15518.0,34593.0,9994.0,17752.0
75,DEPOT ROAD,8822.0,19851.0,21779.0,15667.0,18786.0,22995.0,12624.0,15477.0,8956.0,14935.0,15910.0,25828.0,6995.0,26720.0,16701.0,24187.0,26032.0,27417.0,20088.0,27763.0,14665.0,20695.0,16940.0,7243.0,26774.0,18505.0,8890.0,20959.0,24476.0,7793.0,23152.0,16724.0,33626.0,11139.0,15610.0
76,PAYA LEBAR,21615.0,5299.0,8623.0,10973.0,3837.0,12352.0,19802.0,8876.0,9851.0,16404.0,15654.0,19227.0,17637.0,13656.0,23328.0,11728.0,13176.0,16774.0,9445.0,14098.0,21104.0,17888.0,7103.0,16665.0,24693.0,28889.0,6100.0,7803.0,12016.0,7925.0,12509.0,8845.0,47061.0,3580.0,6105.0
77,TIONG BAHRU,10119.0,18231.0,17308.0,19940.0,14315.0,20581.0,14588.0,16883.0,5008.0,13005.0,19789.0,27235.0,8363.0,24306.0,21630.0,19716.0,23618.0,25003.0,17675.0,25349.0,15114.0,25896.0,14526.0,10474.0,28841.0,18545.0,7753.0,16488.0,20004.0,3471.0,20738.0,15226.0,33666.0,8803.0,18827.0
78,KAMPONG TIONG BAHRU,9395.0,18614.0,16600.0,17571.0,13607.0,21068.0,14358.0,17370.0,5495.0,16839.0,17814.0,27722.0,8770.0,24793.0,22117.0,19008.0,24105.0,25490.0,18162.0,25836.0,14884.0,25367.0,15013.0,9236.0,29328.0,19032.0,6292.0,15780.0,19296.0,4015.0,21225.0,15713.0,34153.0,8541.0,22326.0
79,DOVER,4057.0,14665.0,20363.0,15535.0,17593.0,27511.0,8182.0,14850.0,11937.0,16974.0,16224.0,28567.0,2309.0,31236.0,13111.0,22994.0,30548.0,31933.0,24604.0,32279.0,10887.0,24461.0,21456.0,4742.0,23125.0,12828.0,11023.0,19543.0,23282.0,12632.0,27668.0,22156.0,27950.0,17392.0,19327.0
80,WOODGROVE,19602.0,22383.0,19379.0,11506.0,25311.0,46069.0,14795.0,17591.0,29958.0,11463.0,10713.0,9067.0,21125.0,28262.0,11088.0,23215.0,29172.0,23649.0,43163.0,29534.0,11162.0,11066.0,40014.0,17326.0,1446.0,20992.0,27124.0,19156.0,20955.0,29280.0,46226.0,30201.0,22942.0,31238.0,19535.0
81,SEMBAWANG CENTRAL,24779.0,16403.0,13400.0,11726.0,19331.0,37423.0,28286.0,11612.0,23979.0,10060.0,13512.0,1874.0,26302.0,41148.0,16083.0,17236.0,26421.0,22847.0,34516.0,29577.0,16421.0,3599.0,31367.0,25108.0,5751.0,26169.0,21145.0,13177.0,14976.0,23301.0,37580.0,32067.0,28119.0,25259.0,13484.0
82,SEMBAWANG NORTH,25606.0,17230.0,14227.0,12170.0,20158.0,38250.0,29113.0,12439.0,24806.0,11329.0,14339.0,3858.0,27129.0,41975.0,16910.0,18063.0,27248.0,23674.0,35343.0,30404.0,17248.0,5736.0,32194.0,25935.0,6578.0,26996.0,21972.0,14004.0,15803.0,24128.0,38407.0,32894.0,28946.0,26086.0,14383.0
83,BRADDELL,21976.0,3694.0,12625.0,7182.0,5905.0,22879.0,13742.0,4126.0,9435.0,7528.0,8503.0,14477.0,11686.0,19231.0,17269.0,21627.0,18850.0,27300.0,19972.0,19645.0,15044.0,13138.0,16823.0,11188.0,19942.0,30401.0,6601.0,10979.0,21916.0,8757.0,23036.0,12331.0,42311.0,10715.0,5998.0
84,POTONG PASIR,19613.0,8087.0,8292.0,10167.0,5299.0,16957.0,15356.0,15470.0,7459.0,12179.0,12276.0,25821.0,13196.0,26305.0,18883.0,10700.0,17727.0,14152.0,14050.0,20052.0,16658.0,19941.0,9535.0,12178.0,24605.0,27050.0,3881.0,7472.0,10989.0,6867.0,17114.0,8017.0,35497.0,2935.0,7792.0
85,KIM KEAT,15580.0,5508.0,14332.0,9966.0,6535.0,16335.0,13388.0,6401.0,9921.0,9235.0,10279.0,16752.0,11116.0,16159.0,16130.0,11936.0,17271.0,20756.0,13428.0,18066.0,15639.0,15413.0,10109.0,10071.0,23290.0,30887.0,6759.0,9443.0,12225.0,7389.0,17559.0,8590.0,32451.0,2857.0,10959.0
86,TOA PAYOH CENTRAL,14079.0,6011.0,14960.0,7332.0,7617.0,22450.0,13314.0,5486.0,9006.0,9862.0,8021.0,15837.0,11257.0,20169.0,16841.0,21198.0,17521.0,26871.0,19543.0,18316.0,14616.0,14498.0,16394.0,9130.0,21303.0,29972.0,6173.0,12340.0,21487.0,8328.0,22607.0,10718.0,43671.0,4985.0,7358.0
87,MARYMOUNT,13309.0,5790.0,11614.0,6541.0,8718.0,19970.0,11496.0,4725.0,10034.0,7980.0,7230.0,15076.0,9331.0,21114.0,15022.0,14119.0,18433.0,17819.0,17063.0,19228.0,12798.0,13176.0,13915.0,8360.0,16600.0,20583.0,9734.0,10668.0,14407.0,9356.0,20127.0,16007.0,42910.0,10602.0,6597.0
88,MARYMOUNT,16885.0,3511.0,7010.0,4883.0,7497.0,18140.0,13209.0,3969.0,11622.0,6197.0,5447.0,14320.0,14199.0,19285.0,18598.0,12289.0,20432.0,16857.0,15233.0,19727.0,16374.0,12981.0,12085.0,11935.0,19786.0,24159.0,8077.0,8425.0,12577.0,10944.0,18297.0,16021.0,42154.0,8409.0,4661.0
89,BOON TECK,21688.0,4412.0,13553.0,9187.0,6623.0,22591.0,13455.0,5627.0,9147.0,8456.0,9431.0,15978.0,11398.0,17340.0,16982.0,13318.0,16959.0,27012.0,19684.0,17754.0,14757.0,14639.0,12164.0,12116.0,21444.0,30113.0,6243.0,14148.0,16857.0,8469.0,22748.0,12220.0,43812.0,4239.0,9863.0
90,PEI CHUN,16149.0,3240.0,13294.0,8928.0,6743.0,24119.0,14982.0,5366.0,10675.0,8197.0,9172.0,15717.0,12808.0,17752.0,16699.0,12144.0,17371.0,28540.0,21212.0,18166.0,16284.0,14378.0,10678.0,11857.0,21182.0,31641.0,6987.0,13890.0,12433.0,8311.0,24276.0,9159.0,43551.0,3426.0,8695.0
91,KALLANG,17901.0,2539.0,9054.0,8704.0,4753.0,19083.0,14709.0,5476.0,10785.0,7973.0,8948.0,15827.0,11126.0,20306.0,18235.0,11878.0,19925.0,15470.0,16176.0,20720.0,16011.0,14488.0,9890.0,11633.0,21292.0,22806.0,7633.0,7776.0,12167.0,9828.0,19240.0,13192.0,43661.0,5096.0,7994.0
92,TYERSALL,9245.0,11289.0,16987.0,11577.0,14217.0,25470.0,8847.0,11475.0,9213.0,10846.0,12848.0,21826.0,5197.0,26614.0,12373.0,19618.0,26134.0,23318.0,22563.0,27056.0,10149.0,20487.0,19415.0,4295.0,27292.0,16519.0,7085.0,16167.0,19906.0,12785.0,25627.0,15958.0,28987.0,8808.0,13884.0
93,WOODLANDS WEST,19935.0,22716.0,19712.0,12036.0,25644.0,46402.0,15226.0,17924.0,30291.0,11993.0,11243.0,9400.0,21458.0,30032.0,11239.0,23548.0,30942.0,29159.0,43496.0,31304.0,12569.0,11399.0,40347.0,17756.0,563.0,21325.0,27457.0,19489.0,21288.0,29613.0,46559.0,30631.0,23275.0,31571.0,19868.0
94,FRANKEL,25341.0,18053.0,13432.0,17303.0,7800.0,8390.0,20929.0,20638.0,10904.0,19392.0,17346.0,30989.0,21570.0,10124.0,24455.0,16621.0,10447.0,12812.0,5484.0,10745.0,22231.0,29650.0,1144.0,17750.0,36454.0,31832.0,8379.0,12612.0,16909.0,11624.0,7035.0,1500.0,46953.0,10008.0,11498.0
95,UPPER THOMSON,16087.0,7930.0,9116.0,4401.0,10858.0,22110.0,13636.0,5194.0,9974.0,4019.0,5090.0,12622.0,11694.0,23254.0,17162.0,16259.0,22774.0,19959.0,19203.0,23696.0,14938.0,9808.0,16055.0,11961.0,14460.0,22723.0,7927.0,9711.0,12420.0,9919.0,22267.0,18147.0,36823.0,9760.0,6880.0
96,BISHAN EAST,16222.0,3297.0,10020.0,6492.0,7568.0,17477.0,14409.0,3436.0,11089.0,7742.0,10261.0,13787.0,12983.0,18622.0,17935.0,11626.0,18142.0,16929.0,14570.0,19064.0,15711.0,12448.0,11422.0,11272.0,19253.0,23496.0,10057.0,9200.0,11914.0,10411.0,17634.0,13514.0,41621.0,8109.0,5435.0
97,BUKIT BATOK EAST,5670.0,19040.0,31406.0,17392.0,21176.0,34703.0,4702.0,29618.0,19130.0,16782.0,23413.0,21094.0,8024.0,31291.0,5270.0,26577.0,37740.0,39125.0,31797.0,32334.0,3351.0,23093.0,28648.0,7478.0,15652.0,9626.0,13758.0,31183.0,26866.0,17049.0,34860.0,21850.0,20477.0,16089.0,17444.0
98,BUKIT BATOK WEST,6907.0,22489.0,31397.0,29724.0,22467.0,34694.0,6550.0,29609.0,19121.0,24154.0,23404.0,21085.0,9400.0,38419.0,6222.0,27868.0,37731.0,39116.0,31788.0,39462.0,5452.0,23084.0,28639.0,9370.0,15643.0,9617.0,15231.0,31174.0,28156.0,20931.0,34851.0,29339.0,20468.0,17982.0,31481.0
99,HILLVIEW,7873.0,18309.0,24007.0,19179.0,21640.0,28694.0,4182.0,19269.0,19142.0,20618.0,19868.0,29620.0,7803.0,37952.0,4201.0,27041.0,37472.0,33116.0,25787.0,38394.0,1508.0,16058.0,22639.0,9043.0,14576.0,17213.0,14405.0,23187.0,27329.0,20104.0,28851.0,23339.0,20461.0,16128.0,18416.0
100,GOMBAK,10043.0,19199.0,24897.0,20069.0,22530.0,29584.0,6957.0,20158.0,20032.0,21508.0,20758.0,20261.0,9756.0,38842.0,2856.0,27931.0,38362.0,34006.0,26677.0,39284.0,2909.0,16314.0,23529.0,9221.0,12903.0,19166.0,15295.0,24077.0,28219.0,20994.0,29741.0,24229.0,18963.0,17018.0,19306.0
101,GUILIN,8712.0,22974.0,29553.0,27879.0,28913.0,35179.0,5522.0,27765.0,19606.0,22310.0,21560.0,19241.0,10235.0,38904.0,6587.0,34314.0,38216.0,39601.0,32273.0,39947.0,3506.0,21240.0,29124.0,8661.0,13799.0,10102.0,22351.0,29330.0,31129.0,21097.0,35336.0,29824.0,18623.0,16969.0,29637.0
102,BUKIT BATOK CENTRAL,7267.0,21529.0,30437.0,28764.0,27468.0,33734.0,5264.0,28649.0,18161.0,23194.0,22444.0,20125.0,8790.0,37459.0,7472.0,32869.0,36771.0,38156.0,30828.0,38502.0,3704.0,22124.0,27679.0,8580.0,14683.0,8657.0,20906.0,30214.0,32013.0,19652.0,33891.0,28379.0,19508.0,17167.0,30521.0
103,SUNSET WAY,3836.0,17316.0,21825.0,17524.0,20379.0,29544.0,5515.0,15007.0,13971.0,16050.0,17973.0,27241.0,3472.0,33269.0,11092.0,28679.0,32581.0,33966.0,26638.0,34312.0,6041.0,20926.0,23489.0,4815.0,21799.0,11502.0,13049.0,22421.0,28967.0,15462.0,29701.0,24189.0,26940.0,15671.0,16693.0
104,CLEMENTI CENTRAL,720.0,16301.0,21999.0,17170.0,22240.0,28506.0,6587.0,24808.0,12933.0,18609.0,17859.0,26203.0,3859.0,32231.0,10396.0,27641.0,31543.0,32928.0,25600.0,33274.0,7113.0,28202.0,22451.0,5363.0,20761.0,10464.0,15678.0,21179.0,27929.0,14424.0,28663.0,23151.0,25586.0,16728.0,19819.0
105,CLEMENTI NORTH,2702.0,16148.0,21846.0,17017.0,22087.0,28353.0,6845.0,24655.0,12780.0,18456.0,17706.0,26050.0,3076.0,32078.0,13397.0,27488.0,31390.0,32775.0,25447.0,33121.0,7371.0,28049.0,22298.0,6040.0,20608.0,10311.0,15525.0,21026.0,27776.0,14271.0,28510.0,22998.0,25433.0,16575.0,16620.0
106,LOWER SELETAR,,,,,,,,,,,,,,,,,,,,,,4664.0,,,,,,,,,,,,,
107,TANJONG RHU,21081.0,9937.0,13735.0,19603.0,10965.0,12882.0,18810.0,15211.0,4624.0,21042.0,20292.0,25562.0,13047.0,16054.0,22337.0,16366.0,15574.0,17304.0,9975.0,16496.0,20112.0,24223.0,6827.0,21304.0,31028.0,26680.0,9610.0,12915.0,16654.0,5227.0,13039.0,5515.0,38951.0,8752.0,11559.0
108,SAUJANA,12374.0,21656.0,31081.0,29408.0,26176.0,43279.0,9413.0,29294.0,27706.0,23839.0,23089.0,20769.0,13146.0,41299.0,3700.0,31577.0,40819.0,47701.0,40373.0,41741.0,5366.0,16141.0,37224.0,11678.0,15328.0,18202.0,17751.0,30858.0,31866.0,23451.0,43436.0,23680.0,20021.0,20665.0,31166.0
109,BUKIT PANJANG,11100.0,19900.0,29434.0,16652.0,23231.0,30285.0,7657.0,27647.0,20733.0,15739.0,21442.0,19122.0,10433.0,39543.0,2053.0,28632.0,39063.0,34707.0,27378.0,39985.0,3556.0,13428.0,24230.0,9922.0,10274.0,16555.0,15995.0,29211.0,28920.0,21695.0,30442.0,22140.0,18374.0,17719.0,20007.0
110,SENJA,13007.0,19972.0,30001.0,28328.0,23303.0,30357.0,7729.0,28214.0,20805.0,22759.0,22009.0,19689.0,11734.0,39615.0,2619.0,28704.0,39135.0,34779.0,27450.0,40057.0,3590.0,16967.0,24302.0,9994.0,8999.0,17122.0,16067.0,29778.0,28992.0,21767.0,30514.0,24506.0,18941.0,17791.0,20079.0
111,FARRER COURT,8619.0,10663.0,16361.0,11246.0,13591.0,24844.0,8783.0,10849.0,12210.0,10514.0,11490.0,21200.0,3840.0,25988.0,12309.0,18992.0,25508.0,22692.0,21937.0,26430.0,10085.0,19861.0,18789.0,1620.0,26666.0,15893.0,7021.0,15541.0,19280.0,8280.0,25001.0,15627.0,31014.0,15475.0,13552.0
112,FAJAR,12343.0,21625.0,31050.0,29377.0,24839.0,43248.0,7943.0,29263.0,27675.0,23808.0,23058.0,20738.0,12105.0,41268.0,3669.0,30240.0,40788.0,47670.0,40342.0,41710.0,4310.0,15100.0,37193.0,11647.0,15297.0,18171.0,17720.0,30827.0,30529.0,23420.0,43405.0,22639.0,19990.0,19328.0,31135.0
113,EVERTON PARK,11983.0,12295.0,15647.0,17023.0,12654.0,19271.0,15675.0,13966.0,3698.0,18479.0,25426.0,24317.0,12221.0,20385.0,20245.0,18055.0,22308.0,23693.0,16365.0,21005.0,16977.0,24318.0,13216.0,12469.0,30605.0,20309.0,5803.0,14827.0,18343.0,3001.0,19428.0,12330.0,35430.0,7142.0,15147.0
114,TELOK BLANGAH RISE,11433.0,21998.0,19087.0,18122.0,16094.0,21970.0,20327.0,15970.0,8563.0,17391.0,18366.0,26321.0,11671.0,22981.0,23854.0,21495.0,22501.0,26392.0,19064.0,23423.0,21629.0,24982.0,16855.0,11919.0,31787.0,19934.0,7979.0,18267.0,21784.0,4576.0,22127.0,14185.0,35055.0,10234.0,18786.0
115,BUKIT BATOK SOUTH,5738.0,20757.0,25091.0,30418.0,21365.0,33092.0,5219.0,30303.0,17519.0,17300.0,24098.0,21779.0,8542.0,32581.0,6570.0,26766.0,30423.0,37514.0,30186.0,33624.0,4533.0,23778.0,27037.0,8207.0,16337.0,10311.0,14031.0,24272.0,27055.0,19731.0,33249.0,23130.0,21162.0,17395.0,24399.0
116,TIONG BAHRU STATION,9667.0,17779.0,16856.0,19488.0,13863.0,20129.0,14847.0,16431.0,4556.0,16881.0,19337.0,26783.0,7831.0,23854.0,21178.0,19264.0,23166.0,24551.0,17223.0,24897.0,20012.0,25444.0,14074.0,8526.0,28389.0,18093.0,7301.0,16036.0,19552.0,6047.0,20286.0,14774.0,33214.0,8351.0,18920.0
117,REDHILL,8499.0,16611.0,18142.0,16617.0,15149.0,21415.0,13679.0,17716.0,5841.0,15886.0,18169.0,28068.0,6663.0,25140.0,20010.0,20550.0,24452.0,25837.0,18508.0,26183.0,21297.0,26729.0,15360.0,7347.0,27221.0,16925.0,8586.0,17322.0,20838.0,7332.0,21572.0,16060.0,32046.0,9637.0,18008.0
118,TELOK BLANGAH DRIVE,8647.0,20126.0,20118.0,20996.0,17125.0,23337.0,18246.0,18235.0,7357.0,22435.0,21685.0,28586.0,8907.0,25246.0,21772.0,22526.0,24766.0,27759.0,20431.0,25688.0,19548.0,27247.0,19072.0,10203.0,30928.0,20632.0,10274.0,19298.0,22815.0,6841.0,23494.0,16402.0,35753.0,11614.0,21068.0
119,HENDERSON HILL,10084.0,18196.0,17273.0,17260.0,14280.0,20546.0,15264.0,16848.0,4973.0,16528.0,17504.0,27200.0,8248.0,24271.0,21595.0,19681.0,23583.0,24968.0,17640.0,25314.0,20429.0,25861.0,14491.0,8143.0,28806.0,18510.0,6204.0,16453.0,19969.0,3955.0,20703.0,15191.0,33631.0,8453.0,18519.0
120,ALEXANDRA HILL,7414.0,16633.0,19802.0,15428.0,15852.0,22118.0,12376.0,18419.0,6544.0,14696.0,15671.0,28771.0,7366.0,25843.0,20713.0,21253.0,25155.0,26540.0,19211.0,26886.0,12902.0,20456.0,16063.0,6967.0,27924.0,17628.0,8078.0,18025.0,21541.0,5801.0,22275.0,15912.0,32749.0,10327.0,15371.0
121,BUKIT MERAH,8514.0,17414.0,20902.0,16527.0,17558.0,22218.0,13476.0,13410.0,6644.0,15796.0,16771.0,23761.0,7466.0,28387.0,20813.0,22959.0,25255.0,26640.0,19311.0,29429.0,14002.0,20897.0,16163.0,8817.0,28024.0,17728.0,7021.0,19731.0,23248.0,5581.0,22375.0,14854.0,32849.0,9269.0,19649.0
122,BANGKIT,11188.0,18650.0,23267.0,15471.0,23346.0,28578.0,6955.0,21259.0,16359.0,14558.0,18477.0,19834.0,10575.0,31386.0,2765.0,28747.0,31411.0,33000.0,25671.0,32333.0,3322.0,12246.0,22516.0,10744.0,9087.0,17267.0,14306.0,23044.0,29036.0,16004.0,28735.0,21917.0,19086.0,17835.0,21908.0
123,ADMIRALTY,25284.0,16908.0,13905.0,10958.0,19836.0,37928.0,28791.0,12117.0,24484.0,10129.0,14017.0,963.0,26807.0,41653.0,16588.0,17741.0,26926.0,23352.0,35021.0,30082.0,16926.0,3668.0,31872.0,25613.0,6256.0,26674.0,21650.0,13682.0,15481.0,23806.0,38085.0,32572.0,28624.0,25764.0,14061.0
124,SENGKANG TOWN CENTRE,27214.0,7668.0,6591.0,11010.0,5202.0,12011.0,22957.0,8738.0,15060.0,10874.0,10379.0,17605.0,20797.0,11821.0,26484.0,2857.0,11471.0,7374.0,14139.0,11555.0,24259.0,16774.0,14255.0,19779.0,19881.0,34651.0,11482.0,4758.0,3144.0,14468.0,12168.0,16680.0,42038.0,10537.0,6642.0
125,BUANGKOK,27694.0,7720.0,3748.0,10274.0,5682.0,19707.0,23437.0,9069.0,15540.0,10138.0,9643.0,15399.0,22137.0,12699.0,26964.0,3337.0,11658.0,8330.0,17883.0,12433.0,24739.0,12713.0,14735.0,20990.0,19945.0,35131.0,11962.0,3840.0,1138.0,14948.0,19833.0,17231.0,42313.0,11017.0,7533.0
126,JALAN KAYU EAST,30317.0,11396.0,2438.0,7631.0,8305.0,18970.0,26060.0,7813.0,18163.0,7495.0,7000.0,14084.0,23900.0,15578.0,29587.0,5960.0,15228.0,11131.0,20506.0,15312.0,27362.0,11398.0,14378.0,22882.0,18630.0,37754.0,14585.0,1515.0,1277.0,17571.0,15793.0,19783.0,40998.0,13640.0,6203.0
127,SERANGOON NORTH,23705.0,7486.0,2595.0,5863.0,5707.0,17174.0,17117.0,2751.0,15765.0,7327.0,6363.0,13750.0,17996.0,15784.0,20644.0,13706.0,15371.0,11797.0,14348.0,16065.0,18420.0,12986.0,11415.0,13897.0,19215.0,31071.0,11135.0,2850.0,7090.0,14121.0,17331.0,10789.0,41584.0,10189.0,865.0
128,CHENG SAN,26246.0,3545.0,5472.0,5501.0,7644.0,27149.0,18013.0,711.0,13705.0,6166.0,6210.0,11690.0,16546.0,20147.0,27488.0,10854.0,17308.0,13734.0,24242.0,19531.0,19315.0,10350.0,13352.0,12447.0,17155.0,34671.0,10872.0,4652.0,8892.0,13027.0,27306.0,12618.0,39524.0,14985.0,2138.0
129,YIO CHU KANG,27463.0,5888.0,5104.0,2651.0,9839.0,28366.0,19229.0,2555.0,14922.0,2745.0,2233.0,9964.0,17173.0,32091.0,25762.0,15675.0,24461.0,32787.0,25459.0,33134.0,20531.0,8625.0,22310.0,16051.0,15429.0,35848.0,12088.0,4881.0,7225.0,14244.0,28523.0,23010.0,37798.0,16202.0,6275.0
130,KEBUN BAHRU,18070.0,4375.0,6882.0,1505.0,9152.0,24731.0,16257.0,2757.0,14354.0,3255.0,2505.0,14279.0,14808.0,25875.0,22430.0,18880.0,25395.0,22471.0,21824.0,26317.0,17559.0,9762.0,18676.0,13121.0,11874.0,25344.0,14495.0,7149.0,8748.0,13676.0,24888.0,20768.0,34237.0,10446.0,4516.0
131,CHONG BOON,22936.0,2138.0,7636.0,4564.0,6090.0,16805.0,18119.0,1229.0,13811.0,5574.0,5064.0,11796.0,14700.0,19471.0,27594.0,12328.0,19058.0,15483.0,24348.0,25687.0,19421.0,10456.0,12394.0,13553.0,17261.0,31362.0,9393.0,6816.0,11055.0,9373.0,17272.0,12392.0,39630.0,7311.0,1804.0
132,TOWN CENTRE,25852.0,3723.0,6353.0,3753.0,8881.0,26755.0,17619.0,725.0,13311.0,3576.0,4462.0,11296.0,15657.0,30480.0,27094.0,14065.0,22851.0,31176.0,23848.0,31523.0,18921.0,10361.0,20699.0,11456.0,16761.0,34277.0,10478.0,5533.0,9772.0,12633.0,26912.0,15399.0,39130.0,9794.0,3043.0
133,TOWNSVILLE,22780.0,2616.0,7040.0,3824.0,7412.0,26853.0,17717.0,927.0,13409.0,4698.0,4596.0,11394.0,15728.0,30578.0,27192.0,14572.0,19969.0,16394.0,23946.0,31621.0,19019.0,10358.0,12653.0,11140.0,16859.0,31206.0,10576.0,6220.0,10459.0,12731.0,27010.0,14645.0,39228.0,7790.0,2691.0
134,BEDOK NORTH,25414.0,11734.0,15665.0,21400.0,8311.0,4301.0,30613.0,22647.0,12912.0,22839.0,22089.0,32998.0,23578.0,7747.0,34140.0,13518.0,8058.0,10944.0,1941.0,8368.0,31915.0,26505.0,2430.0,27435.0,31572.0,33840.0,11471.0,14845.0,15102.0,13296.0,4721.0,6166.0,48961.0,9948.0,13713.0
135,KEMBANGAN,22750.0,9536.0,13167.0,23038.0,7535.0,7734.0,20273.0,19982.0,10248.0,18736.0,19891.0,30333.0,20914.0,9461.0,23799.0,15965.0,9896.0,12156.0,4828.0,10082.0,21575.0,28994.0,1057.0,17094.0,35798.0,31176.0,7723.0,12347.0,16253.0,9570.0,7891.0,3290.0,46297.0,9743.0,11233.0
136,BEDOK SOUTH,26767.0,13552.0,17133.0,27055.0,11281.0,4147.0,24289.0,23999.0,14265.0,22752.0,23907.0,34350.0,24930.0,6490.0,27815.0,19981.0,7304.0,8568.0,720.0,7111.0,25591.0,33011.0,3726.0,21110.0,39815.0,35192.0,11740.0,16314.0,20269.0,13587.0,4304.0,5020.0,50314.0,12325.0,14979.0
137,BEDOK RESERVOIR,27084.0,11775.0,13360.0,21441.0,7224.0,9772.0,30654.0,15352.0,15513.0,19609.0,22130.0,25703.0,20682.0,8412.0,34181.0,18205.0,6588.0,7301.0,7883.0,9454.0,31956.0,25828.0,3971.0,27476.0,32456.0,35510.0,11512.0,12540.0,18493.0,13337.0,8857.0,6309.0,50795.0,9700.0,11430.0
138,KAKI BUKIT,23607.0,8124.0,10731.0,17790.0,5082.0,11595.0,27003.0,11701.0,11862.0,19229.0,18479.0,22052.0,17030.0,9280.0,30529.0,14554.0,8800.0,8766.0,13079.0,9722.0,28305.0,20713.0,6133.0,23824.0,27518.0,32902.0,7860.0,9911.0,14842.0,9685.0,10680.0,4390.0,47143.0,6338.0,8802.0
139,TECK WHYE,11697.0,20084.0,28701.0,27028.0,26124.0,30469.0,7841.0,26914.0,19137.0,21459.0,20709.0,18389.0,12507.0,39727.0,903.0,31525.0,39247.0,34891.0,27562.0,40169.0,3944.0,15035.0,24414.0,10106.0,11647.0,15822.0,16179.0,28478.0,31814.0,18782.0,30626.0,23762.0,16014.0,20613.0,24685.0
140,KEAT HONG,12284.0,21571.0,27450.0,25777.0,24902.0,39648.0,8273.0,25663.0,24075.0,20208.0,19458.0,17138.0,12929.0,41214.0,2261.0,30303.0,40734.0,44070.0,36742.0,41656.0,5144.0,15924.0,33593.0,11593.0,11697.0,14571.0,17666.0,27227.0,30591.0,23366.0,39805.0,24701.0,14695.0,19390.0,27535.0
