,SUBZONE_N,0,1,176,73,131,129,127,37,163,87,15,68,69,52,100,33,128,53,45,146,136,79
34,KAMPONG JAVA,3593.0,3802.0,2131.0,2414.0,1881.0,1840.0,3216.0,1948.0,2177.0,2754.0,2899.0,1401.0,3696.0,3040.0,2944.0,3660.0,4323.0,3186.0,2879.0,3556.0,2732.0,2292.0
35,BENDEMEER,3643.0,4167.0,2380.0,2236.0,1703.0,2031.0,3581.0,2010.0,2153.0,2816.0,3264.0,568.0,3777.0,2691.0,3222.0,3482.0,4145.0,3377.0,3032.0,3382.0,2021.0,2354.0
36,GEYLANG BAHRU,4344.0,4203.0,2882.0,2849.0,2316.0,2591.0,3778.0,2355.0,1004.0,3161.0,3461.0,734.0,4186.0,2943.0,3506.0,3069.0,2920.0,3937.0,3630.0,2383.0,1559.0,2699.0
37,KAMPONG BUGIS,3767.0,4295.0,2676.0,3622.0,3089.0,2662.0,3709.0,1800.0,2163.0,2606.0,3392.0,1976.0,4189.0,2800.0,3437.0,3186.0,3202.0,3731.0,3730.0,3100.0,2718.0,2144.0
38,MARINE PARADE,5277.0,5143.0,3390.0,4844.0,3534.0,2799.0,4682.0,3410.0,1893.0,3846.0,4365.0,2681.0,5162.0,2118.0,4410.0,3956.0,4828.0,4074.0,4138.0,3931.0,2793.0,2537.0
39,NORTH COAST,3202.0,1821.0,4323.0,4527.0,4608.0,4137.0,2589.0,3755.0,4570.0,3121.0,3154.0,4848.0,4082.0,4755.0,2752.0,4826.0,5552.0,2952.0,4782.0,5949.0,5125.0,3859.0
40,WOODLANDS SOUTH,3290.0,569.0,3569.0,3666.0,3854.0,3865.0,2223.0,3843.0,3816.0,3209.0,2435.0,4094.0,3232.0,4985.0,2480.0,3987.0,4593.0,3040.0,4317.0,4834.0,4371.0,3947.0
41,WOODLANDS EAST,2480.0,1268.0,3412.0,3408.0,3314.0,2815.0,1042.0,3033.0,3276.0,2399.0,1385.0,3285.0,2062.0,4250.0,1430.0,4202.0,4808.0,2230.0,4000.0,4655.0,3831.0,3137.0
42,SZ4,5233.0,3258.0,3771.0,2060.0,1592.0,3480.0,4172.0,3459.0,3102.0,4265.0,3486.0,2672.0,4345.0,4140.0,3556.0,1541.0,2750.0,5126.0,4519.0,3699.0,3333.0,3803.0
43,SZ5,5187.0,3556.0,3725.0,2193.0,1546.0,3434.0,4238.0,3413.0,3056.0,4219.0,4534.0,2626.0,4299.0,4094.0,4470.0,2324.0,3533.0,5080.0,4473.0,3627.0,3611.0,3757.0
44,SZ2,5004.0,3373.0,3542.0,1656.0,1363.0,3251.0,4031.0,3230.0,2873.0,4036.0,3830.0,2443.0,3902.0,3911.0,3766.0,2503.0,3712.0,4897.0,4290.0,3475.0,3124.0,3574.0
45,HOLLAND DRIVE,2594.0,3304.0,1869.0,3322.0,2789.0,2219.0,3333.0,1587.0,2751.0,1433.0,3016.0,3029.0,3813.0,3014.0,3061.0,4362.0,4669.0,2959.0,2521.0,4130.0,3306.0,1691.0
46,GHIM MOH,2571.0,3519.0,2050.0,3787.0,3254.0,2874.0,3533.0,1564.0,3216.0,1410.0,3481.0,3049.0,4278.0,2564.0,3526.0,4630.0,4646.0,3041.0,2755.0,4595.0,3771.0,1668.0
47,KAMPONG UBI,4801.0,4194.0,3339.0,3012.0,2479.0,3048.0,3623.0,2812.0,538.0,3618.0,3306.0,1675.0,4103.0,3032.0,3351.0,3001.0,2657.0,4394.0,4087.0,2120.0,1296.0,3156.0
48,SINGAPORE POLYTECHNIC,1957.0,2905.0,1498.0,3688.0,3155.0,2772.0,2919.0,1190.0,3140.0,796.0,3262.0,2675.0,4059.0,2190.0,3307.0,4256.0,4272.0,2427.0,2183.0,4170.0,3695.0,1294.0
49,COMMONWEALTH,2593.0,3541.0,2592.0,3844.0,3311.0,2845.0,3555.0,1346.0,3621.0,1432.0,3898.0,2831.0,5009.0,2200.0,3943.0,4412.0,4428.0,3063.0,2819.0,4326.0,3851.0,1450.0
50,MEI CHIN,2815.0,3763.0,2714.0,3826.0,3293.0,2910.0,3777.0,1328.0,3278.0,1654.0,3880.0,3653.0,4677.0,2016.0,3925.0,4394.0,4410.0,3285.0,3041.0,4308.0,3833.0,1432.0
51,TANGLIN HALT,2528.0,3476.0,2120.0,3779.0,3246.0,2863.0,3490.0,1281.0,3231.0,1367.0,3833.0,2766.0,4630.0,2451.0,3878.0,4347.0,4363.0,2998.0,2832.0,4261.0,3786.0,1385.0
52,MARGARET DRIVE,2783.0,3731.0,2759.0,3794.0,3261.0,2878.0,3745.0,1296.0,3224.0,1622.0,3848.0,2781.0,4645.0,2477.0,3893.0,4362.0,4378.0,3253.0,3009.0,4276.0,3779.0,1400.0
53,BENCOOLEN,3148.0,3680.0,1686.0,2654.0,2121.0,1395.0,3094.0,1676.0,1463.0,2482.0,2777.0,1523.0,3574.0,2276.0,2822.0,3542.0,3379.0,2741.0,2434.0,2842.0,2018.0,2020.0
54,FARRER PARK,3306.0,3838.0,1844.0,2373.0,1840.0,1553.0,3252.0,1787.0,1684.0,2593.0,2935.0,1360.0,4170.0,2468.0,2980.0,3619.0,3600.0,2899.0,2592.0,3063.0,2239.0,2131.0
55,SIMEI,4623.0,4025.0,3532.0,3592.0,3223.0,3278.0,4565.0,2656.0,2130.0,3462.0,4248.0,2962.0,5045.0,3656.0,4293.0,2122.0,2565.0,4887.0,4280.0,1672.0,2045.0,3000.0
56,TAMPINES EAST,5246.0,3778.0,4255.0,3222.0,2976.0,3964.0,5008.0,3099.0,1657.0,3905.0,3925.0,2591.0,4786.0,3948.0,3995.0,2753.0,1646.0,5610.0,5003.0,1003.0,1732.0,3443.0
57,TAMPINES WEST,5461.0,4106.0,3999.0,3658.0,3125.0,3708.0,4269.0,3496.0,1401.0,4302.0,3952.0,2220.0,4749.0,3692.0,3997.0,2875.0,2237.0,5354.0,4747.0,1700.0,1476.0,3840.0
58,YISHUN SOUTH,3569.0,2357.0,3241.0,2823.0,3084.0,2644.0,1771.0,2947.0,3105.0,3753.0,1454.0,2700.0,1415.0,3962.0,1620.0,3803.0,3838.0,3319.0,3989.0,4139.0,3660.0,3291.0
59,NORTHLAND,3871.0,2659.0,3783.0,3855.0,3664.0,3186.0,2073.0,3764.0,3647.0,3790.0,877.0,3671.0,1475.0,4621.0,644.0,4714.0,5207.0,3621.0,4531.0,5141.0,4202.0,4108.0
60,YISHUN CENTRAL,3412.0,2200.0,3324.0,2999.0,3200.0,2727.0,1614.0,3305.0,3188.0,3331.0,1063.0,2816.0,1346.0,4162.0,999.0,3919.0,3954.0,3162.0,4072.0,4255.0,3743.0,3649.0
61,YISHUN WEST,3512.0,2300.0,3424.0,3630.0,3326.0,2827.0,1656.0,3405.0,3288.0,3431.0,466.0,3327.0,1677.0,4262.0,661.0,3361.0,4147.0,3262.0,4172.0,4448.0,3843.0,3749.0
62,YISHUN EAST,4057.0,2845.0,3969.0,3676.0,3903.0,3372.0,2259.0,3950.0,3833.0,3976.0,1746.0,3708.0,221.0,4754.0,1505.0,4751.0,4786.0,3807.0,4717.0,5147.0,4388.0,4294.0
63,KHATIB,3471.0,2259.0,3143.0,3000.0,3045.0,2546.0,1673.0,3124.0,3007.0,3390.0,1356.0,2877.0,1833.0,3981.0,1401.0,3980.0,4015.0,3221.0,3891.0,4316.0,3562.0,3468.0
64,HOUGANG CENTRAL,4646.0,4106.0,3184.0,1778.0,1245.0,2893.0,3697.0,2872.0,2568.0,3678.0,3380.0,2085.0,4778.0,3553.0,3425.0,2687.0,3322.0,4239.0,3932.0,4036.0,2831.0,3216.0
65,SHANGRI-LA,4590.0,2342.0,3369.0,3967.0,3687.0,2843.0,2930.0,2876.0,3395.0,3682.0,3046.0,2807.0,3691.0,4426.0,3007.0,4964.0,5898.0,4179.0,3896.0,4774.0,3950.0,3220.0
66,SUNGEI SERANGOON WEST,4847.0,2633.0,3385.0,1309.0,827.0,3094.0,3504.0,3073.0,2716.0,3879.0,2907.0,2286.0,3694.0,3754.0,2868.0,2020.0,2655.0,4740.0,4133.0,3076.0,3664.0,3417.0
67,MIDVIEW,2914.0,1098.0,3200.0,3759.0,3671.0,3489.0,1716.0,3467.0,3950.0,2833.0,2059.0,3959.0,2736.0,4467.0,2235.0,4020.0,4626.0,2664.0,4494.0,4867.0,4505.0,3571.0
68,BUKIT HO SWEE,3239.0,4187.0,3115.0,3770.0,3237.0,2454.0,4141.0,971.0,2973.0,2078.0,3824.0,2924.0,4621.0,1916.0,3869.0,4338.0,4354.0,3709.0,3465.0,4252.0,3635.0,1616.0
69,SERANGOON GARDEN,5083.0,4138.0,3562.0,2756.0,2223.0,3465.0,3552.0,3250.0,2510.0,3785.0,3235.0,2533.0,4457.0,3931.0,3280.0,3456.0,4811.0,5400.0,4211.0,3978.0,3154.0,3594.0
70,SERANGOON CENTRAL,5069.0,3885.0,3017.0,2211.0,1678.0,2726.0,3314.0,2705.0,2132.0,3318.0,2997.0,1685.0,4586.0,3386.0,3042.0,3301.0,4120.0,4072.0,3765.0,3511.0,2687.0,3049.0
71,PANG SUA,3956.0,3732.0,3680.0,6256.0,5996.0,3944.0,3890.0,4201.0,5688.0,3567.0,4233.0,5269.0,5030.0,5229.0,4278.0,7296.0,7436.0,3179.0,3893.0,7067.0,6243.0,4305.0
72,PANG SUA,2326.0,2314.0,2215.0,4694.0,4600.0,3186.0,2328.0,2879.0,4657.0,2245.0,2671.0,3972.0,3468.0,3879.0,2716.0,5734.0,6141.0,1858.0,3075.0,6036.0,5212.0,2983.0
73,VICTORIA,3446.0,3867.0,1984.0,2915.0,2382.0,1693.0,3281.0,1515.0,1437.0,2321.0,2964.0,1651.0,3761.0,2254.0,3009.0,3381.0,3353.0,3039.0,2732.0,2816.0,1992.0,1859.0
74,TELOK BLANGAH WAY,4258.0,4732.0,4038.0,3802.0,3269.0,3351.0,4620.0,1192.0,2891.0,2623.0,4303.0,3204.0,5100.0,529.0,4348.0,5062.0,4899.0,4254.0,4010.0,4270.0,3446.0,1524.0
75,DEPOT ROAD,3754.0,4784.0,3152.0,4412.0,3879.0,4273.0,5037.0,1981.0,3973.0,2927.0,4720.0,3911.0,5848.0,1593.0,4765.0,5295.0,5371.0,4306.0,3530.0,5352.0,4528.0,1482.0
76,PAYA LEBAR,5105.0,3996.0,3196.0,2814.0,2281.0,3098.0,3425.0,2841.0,1537.0,3429.0,3108.0,1853.0,3905.0,4023.0,3153.0,3693.0,3691.0,4251.0,3944.0,3154.0,2330.0,3185.0
77,TIONG BAHRU,3033.0,3981.0,3022.0,3564.0,3031.0,2374.0,3935.0,789.0,2893.0,1872.0,3618.0,2551.0,4415.0,1689.0,3663.0,4132.0,4148.0,3503.0,3259.0,4046.0,3555.0,1410.0
78,KAMPONG TIONG BAHRU,3408.0,4356.0,3586.0,3827.0,3294.0,3111.0,4310.0,903.0,2920.0,2247.0,3993.0,3021.0,4790.0,1062.0,4038.0,4507.0,4523.0,3878.0,3634.0,4299.0,3475.0,1369.0
79,DOVER,2923.0,3871.0,2323.0,4326.0,3793.0,3097.0,3885.0,2156.0,3755.0,1917.0,4228.0,3739.0,5025.0,2612.0,4273.0,5342.0,5418.0,3393.0,3091.0,5134.0,4310.0,2260.0
80,WOODGROVE,2723.0,1073.0,2869.0,3804.0,4157.0,3658.0,1885.0,3276.0,4119.0,2642.0,2228.0,4011.0,3025.0,4276.0,2273.0,4125.0,4731.0,2473.0,3911.0,4972.0,4674.0,3380.0
81,SEMBAWANG CENTRAL,2935.0,1723.0,3507.0,3503.0,3409.0,2910.0,540.0,3488.0,3371.0,2854.0,1480.0,3380.0,2157.0,4345.0,1525.0,4483.0,4518.0,2685.0,4515.0,4750.0,3926.0,3592.0
82,SEMBAWANG NORTH,3606.0,2600.0,4178.0,4174.0,4080.0,3581.0,1108.0,4159.0,4042.0,3525.0,2456.0,4051.0,3324.0,4963.0,2243.0,5214.0,5309.0,3356.0,5186.0,5421.0,4597.0,4263.0
83,BRADDELL,3390.0,2766.0,2368.0,3391.0,2858.0,1613.0,2180.0,2191.0,2126.0,2997.0,1863.0,2348.0,2540.0,3048.0,1908.0,4069.0,4313.0,3728.0,3080.0,4110.0,2668.0,2535.0
84,POTONG PASIR,4651.0,3779.0,2508.0,2062.0,1529.0,2217.0,3767.0,2196.0,1777.0,3002.0,3450.0,1142.0,4143.0,2877.0,3495.0,3308.0,3971.0,3563.0,3256.0,4026.0,2762.0,2540.0
85,KIM KEAT,4293.0,4039.0,2251.0,2806.0,2273.0,2511.0,3318.0,3089.0,1875.0,3565.0,3001.0,1360.0,3798.0,3851.0,3046.0,4023.0,4785.0,2970.0,2903.0,4124.0,2860.0,3433.0
86,TOA PAYOH CENTRAL,3805.0,3217.0,2183.0,3602.0,3069.0,1824.0,2631.0,2402.0,1969.0,3208.0,2314.0,1772.0,3111.0,3298.0,2359.0,3912.0,4752.0,3022.0,2835.0,3953.0,2511.0,2746.0
87,MARYMOUNT,3566.0,2499.0,2071.0,2889.0,2356.0,2056.0,2623.0,2458.0,2318.0,2304.0,2306.0,2641.0,3103.0,3306.0,2351.0,3929.0,4354.0,3126.0,2819.0,3697.0,2894.0,2562.0
88,MARYMOUNT,4589.0,3377.0,3154.0,3192.0,2659.0,2464.0,2791.0,3042.0,2621.0,3207.0,2474.0,2588.0,3271.0,3899.0,2519.0,4067.0,5347.0,4339.0,3722.0,4000.0,3176.0,3386.0
89,BOON TECK,3641.0,3310.0,2619.0,4011.0,2670.0,1917.0,2724.0,2495.0,2117.0,3301.0,2407.0,1817.0,3204.0,3352.0,2452.0,4060.0,4900.0,4272.0,3331.0,4101.0,2659.0,2839.0
90,PEI CHUN,3913.0,3713.0,2667.0,3165.0,2632.0,2560.0,3127.0,3138.0,2291.0,3981.0,2810.0,1776.0,3607.0,3617.0,2855.0,4439.0,5225.0,3386.0,3319.0,4426.0,2984.0,3482.0
91,KALLANG,3750.0,3801.0,2728.0,3047.0,2514.0,2648.0,3215.0,3226.0,2596.0,4925.0,2898.0,1905.0,3695.0,3778.0,2943.0,4088.0,4910.0,4170.0,3440.0,5288.0,3292.0,4037.0
92,TYERSALL,3823.0,3821.0,2301.0,3839.0,3306.0,2491.0,3850.0,2568.0,3268.0,2414.0,3533.0,3098.0,4330.0,3140.0,3578.0,4819.0,5304.0,3356.0,3049.0,4647.0,3823.0,2672.0
93,WOODLANDS WEST,2906.0,1381.0,3881.0,4434.0,4340.0,3841.0,2068.0,3459.0,4302.0,2825.0,2411.0,4431.0,3208.0,4459.0,2456.0,4333.0,5059.0,2656.0,4486.0,5180.0,4857.0,3563.0
94,FRANKEL,4956.0,5304.0,3685.0,3988.0,3455.0,3431.0,4718.0,2809.0,1804.0,3615.0,4401.0,3105.0,5198.0,3809.0,4446.0,3235.0,3251.0,5040.0,4433.0,3385.0,3381.0,3153.0
95,UPPER THOMSON,4059.0,2384.0,2702.0,3333.0,3489.0,2949.0,2819.0,2977.0,2837.0,3451.0,3507.0,2835.0,3998.0,3519.0,3443.0,4448.0,4873.0,4221.0,3622.0,4216.0,3392.0,3336.0
96,BISHAN EAST,3984.0,2989.0,2497.0,2715.0,2182.0,2076.0,2403.0,2654.0,2144.0,2730.0,2086.0,2376.0,2763.0,3511.0,2131.0,3796.0,4180.0,3951.0,3245.0,3523.0,2699.0,2998.0
97,BUKIT BATOK EAST,1274.0,3039.0,1619.0,4663.0,4130.0,3109.0,3053.0,2644.0,3720.0,1801.0,3396.0,2940.0,4193.0,3894.0,3441.0,5830.0,5906.0,2561.0,2075.0,5899.0,4382.0,2748.0
